     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     2492     0.000     0.000     0.000     0.000     0.000        0     0.000
     2493     0.000     0.000     0.000     0.000     0.000        0     0.000
     2494     0.000     0.000     0.000     0.000     0.000        0     0.000
     2495     0.000     0.000     0.000     0.000     0.000        0     0.000
     2496     0.000     0.000     0.000     0.000     0.000        0     0.000
     2497     0.000     0.000     0.000     0.000     0.000        0     0.000
     2498     0.000     0.000     0.000     0.000     0.000        0     0.000
     2499     0.000     0.000     0.000     0.000     0.000        0     0.000
     2500     0.118     0.131     0.634     1.533     0.627       13     0.827
     2501     0.114     0.244     0.622     1.595     0.677      398     0.149
     2502     0.111     0.382     0.619     1.639     0.717     1229     0.085
     2503     0.110     0.531     0.619     1.651     0.732     2041     0.066
     2504     0.110     0.674     0.619     1.655     0.735     2355     0.061
     2505     0.109     0.822     0.618     1.662     0.742     1857     0.069
     2506     0.108     0.970     0.617     1.667     0.748     1319     0.082
     2507     0.108     1.118     0.617     1.670     0.749      789     0.106
     2508     0.107     1.268     0.618     1.658     0.751      497     0.134
     2509     0.109     1.417     0.617     1.690     0.754      229     0.197
     2510     0.161     0.097     0.646     1.687     0.509     5436     0.040
     2511     0.156     0.227     0.642     1.702     0.532    10422     0.029
     2512     0.155     0.376     0.640     1.705     0.540    11781     0.027
     2513     0.154     0.528     0.639     1.704     0.542    15151     0.024
     2514     0.153     0.671     0.640     1.709     0.546    14534     0.025
     2515     0.153     0.819     0.640     1.713     0.550     9851     0.030
     2516     0.151     0.967     0.637     1.724     0.559     5638     0.040
     2517     0.145     1.112     0.632     1.754     0.592     2423     0.061
     2518     0.136     1.257     0.626     1.786     0.641      699     0.113
     2519     0.129     1.396     0.620     1.841     0.693      125     0.267
     2520     0.210     0.096     0.648     1.731     0.403    10554     0.029
     2521     0.211     0.224     0.649     1.725     0.399    17406     0.023
     2522     0.211     0.377     0.647     1.718     0.397    18070     0.022
     2523     0.210     0.525     0.647     1.723     0.400    20852     0.021
     2524     0.207     0.666     0.645     1.743     0.410    15552     0.024
     2525     0.200     0.808     0.640     1.783     0.433     5760     0.039
     2526     0.191     0.949     0.633     1.851     0.470     1022     0.093
     2527     0.184     1.081     0.618     1.939     0.510       49     0.426
     2528     0.000     0.000     0.000     0.000     0.000        0     0.000
     2529     0.000     0.000     0.000     0.000     0.000        0     0.000
     2530     0.268     0.096     0.649     1.745     0.317     8396     0.033
     2531     0.268     0.228     0.647     1.742     0.316    17458     0.023
     2532     0.267     0.373     0.643     1.748     0.319    17187     0.023
     2533     0.261     0.513     0.638     1.792     0.334    10212     0.030
     2534     0.252     0.650     0.631     1.866     0.359     2379     0.061
     2535     0.245     0.772     0.617     1.939     0.383       90     0.314
     2536     0.000     0.000     0.000     0.000     0.000        0     0.000
     2537     0.000     0.000     0.000     0.000     0.000        0     0.000
     2538     0.000     0.000     0.000     0.000     0.000        0     0.000
     2539     0.000     0.000     0.000     0.000     0.000        0     0.000
     2540     0.320     0.096     0.640     1.819     0.276     2843     0.056
     2541     0.318     0.225     0.635     1.825     0.279     5016     0.042
     2542     0.314     0.358     0.626     1.866     0.288     2636     0.058
     2543     0.307     0.483     0.617     1.923     0.303      288     0.176
     2544     0.000     0.000     0.000     0.000     0.000        0     0.000
     2545     0.000     0.000     0.000     0.000     0.000        0     0.000
     2546     0.000     0.000     0.000     0.000     0.000        0     0.000
     2547     0.000     0.000     0.000     0.000     0.000        0     0.000
     2548     0.000     0.000     0.000     0.000     0.000        0     0.000
     2549     0.000     0.000     0.000     0.000     0.000        0     0.000
     2550     0.368     0.096     0.615     1.934     0.254       86     0.321
     2551     0.365     0.195     0.612     1.942     0.258       68     0.362
     2552     0.000     0.000     0.000     0.000     0.000        0     0.000
     2553     0.000     0.000     0.000     0.000     0.000        0     0.000
     2554     0.000     0.000     0.000     0.000     0.000        0     0.000
     2555     0.000     0.000     0.000     0.000     0.000        0     0.000
     2556     0.000     0.000     0.000     0.000     0.000        0     0.000
     2557     0.000     0.000     0.000     0.000     0.000        0     0.000
     2558     0.000     0.000     0.000     0.000     0.000        0     0.000
     2559     0.000     0.000     0.000     0.000     0.000        0     0.000
     2560     0.000     0.000     0.000     0.000     0.000        0     0.000
     2561     0.000     0.000     0.000     0.000     0.000        0     0.000
     2562     0.000     0.000     0.000     0.000     0.000        0     0.000
     2563     0.000     0.000     0.000     0.000     0.000        0     0.000
     2564     0.000     0.000     0.000     0.000     0.000        0     0.000
     2565     0.000     0.000     0.000     0.000     0.000        0     0.000
     2566     0.000     0.000     0.000     0.000     0.000        0     0.000
     2567     0.000     0.000     0.000     0.000     0.000        0     0.000
     2568     0.000     0.000     0.000     0.000     0.000        0     0.000
     2569     0.000     0.000     0.000     0.000     0.000        0     0.000
     2570     0.000     0.000     0.000     0.000     0.000        0     0.000
     2571     0.000     0.000     0.000     0.000     0.000        0     0.000
     2572     0.000     0.000     0.000     0.000     0.000        0     0.000
     2573     0.000     0.000     0.000     0.000     0.000        0     0.000
     2574     0.000     0.000     0.000     0.000     0.000        0     0.000
     2575     0.000     0.000     0.000     0.000     0.000        0     0.000
     2576     0.000     0.000     0.000     0.000     0.000        0     0.000
     2577     0.000     0.000     0.000     0.000     0.000        0     0.000
     2578     0.000     0.000     0.000     0.000     0.000        0     0.000
     2579     0.000     0.000     0.000     0.000     0.000        0     0.000
     2580     0.000     0.000     0.000     0.000     0.000        0     0.000
     2581     0.000     0.000     0.000     0.000     0.000        0     0.000
     2582     0.000     0.000     0.000     0.000     0.000        0     0.000
     2583     0.000     0.000     0.000     0.000     0.000        0     0.000
     2584     0.000     0.000     0.000     0.000     0.000        0     0.000
     2585     0.000     0.000     0.000     0.000     0.000        0     0.000
     2586     0.000     0.000     0.000     0.000     0.000        0     0.000
     2587     0.000     0.000     0.000     0.000     0.000        0     0.000
     2588     0.000     0.000     0.000     0.000     0.000        0     0.000
     2589     0.000     0.000     0.000     0.000     0.000        0     0.000
     2590     0.000     0.000     0.000     0.000     0.000        0     0.000
     2591     0.000     0.000     0.000     0.000     0.000        0     0.000
     2592     0.000     0.000     0.000     0.000     0.000        0     0.000
     2593     0.000     0.000     0.000     0.000     0.000        0     0.000
     2594     0.000     0.000     0.000     0.000     0.000        0     0.000
     2595     0.000     0.000     0.000     0.000     0.000        0     0.000
     2596     0.000     0.000     0.000     0.000     0.000        0     0.000
     2597     0.000     0.000     0.000     0.000     0.000        0     0.000
     2598     0.000     0.000     0.000     0.000     0.000        0     0.000
     2599     0.000     0.000     0.000     0.000     0.000        0     0.000
     2600     0.000     0.000     0.000     0.000     0.000        0     0.000
     2601     0.000     0.000     0.000     0.000     0.000        0     0.000
     2602     0.000     0.000     0.000     0.000     0.000        0     0.000
